node_count	traffic_ms	software_startup_ms	rx_bytes	rx_packets	rx_errors	rx_dropped	rx_overrun	rx_mcast	tx_bytes	tx_packets	tx_errors	tx_dropped	tx_carrier	tx_collsns	packets_send	packets_received	rtt_avg_ms	load1	load5	load15
850	351843	31667	598952727	1420409	0	0	0	0	290564238	689238	0	0	0	0	200	200	3	0.15950000000000003	0.24700000000000003	0.3025
900	355731	33611	670764189	1544656	0	0	0	0	326168792	748645	0	0	0	0	200	200	3	0.29050000000000004	0.30550000000000005	0.34950000000000003
950	359732	34121	751767692	1716075	0	0	0	0	365153999	828346	0	0	0	0	200	200	3	0.28550000000000003	0.32	0.369
1000	363473	38531	844164640	1976282	0	0	0	0	410288089	951561	0	0	0	0	200	200	4	0.30399999999999994	0.35500000000000004	0.4159999999999998
1050	367586	38361	938476988	2182719	0	0	0	0	454668740	1040833	0	0	0	0	200	200	3	0.29000000000000004	0.343	0.41500000000000004
1100	371569	39267	1044479869	2545347	0	0	0	0	508047516	1222708	0	0	0	0	200	200	3	0.341	0.39299999999999996	0.458
1150	375472	41223	1164928099	2940254	0	0	0	0	566705968	1416880	0	0	0	0	200	200	3	0.3915	0.43499999999999994	0.5115000000000001
1200	380003	43592	1294031425	3323582	0	0	0	0	629214469	1608272	0	0	0	0	200	200	3	0.36950000000000005	0.4544999999999999	0.541
1250	385652	44357	1423904644	3650800	0	0	0	0	693059195	1774809	0	0	0	0	200	200	3	0.514	0.5025000000000001	0.5715
1300	390298	45648	1558381562	3984435	0	0	0	0	757468495	1938283	0	0	0	0	200	200	3	0.4805	0.5225	0.6224999999999999
1350	396426	49484	1699815537	4332207	0	0	0	0	827540723	2118044	0	0	0	0	200	200	3	0.513	0.534	0.646
1400	399708	50091	1831878890	4546155	0	0	0	0	892134136	2225025	0	0	0	0	200	200	3	0.5085	0.5694999999999999	0.6835
1450	404911	52141	1984818525	4833004	0	0	0	0	968411563	2371946	0	0	0	0	200	200	3	0.6134999999999999	0.672	0.773
1500	410077	53021	2144005018	5142370	0	0	0	0	1043320750	2519413	0	0	0	0	200	200	3	0.599	0.6535000000000001	0.756
1550	418946	54267	2326397562	5466779	0	0	0	0	1132410309	2676247	0	0	0	0	200	200	3	0.6904999999999999	0.7190000000000001	0.8230000000000001
1600	421395	56129	2475533576	5719601	0	0	0	0	1205345972	2797863	0	0	0	0	200	200	3	0.627	0.6920000000000001	0.8334999999999999
1650	429997	59676	2684116386	6106911	0	0	0	0	1303972340	2973312	0	0	0	0	200	200	3	0.7235	0.7859999999999999	0.9085000000000001
1700	435239	59576	2862758200	6434378	0	0	0	0	1395677307	3145923	0	0	0	0	200	200	4	0.6679999999999999	0.7625000000000002	0.9000000000000001
1750	443451	60906	3072437051	6794805	0	0	0	0	1495925461	3319596	0	0	0	0	200	200	3	0.818	0.8480000000000001	0.968
1800	452402	63660	3306214452	7255878	0	0	0	0	1610231678	3544656	0	0	0	0	200	200	4	0.8755000000000001	0.8770000000000001	1.0014999999999998
1850	456609	65206	3536905593	7647483	0	0	0	0	1720432163	3727323	0	0	0	0	200	200	4	0.9225	0.954	1.0695
1900	470146	65931	3799162768	8124523	0	0	0	0	1847245367	3962914	0	0	0	0	200	200	3	0.9535	0.9800000000000001	1.0924999999999998
1950	486156	68478	4139021975	8783959	0	0	0	0	2014531988	4281004	0	0	0	0	200	200	3	0.8629999999999999	1.008	1.1510000000000002
2000	491674	72698	4396861886	9284083	0	0	0	0	2136576588	4512697	0	0	0	0	200	200	4	1.0265	1.0954999999999997	1.2165000000000004
